id;ident;type;name;latitude_deg;longitude_deg;elevation_ft;continent;iso_country;iso_region;municipality;scheduled_service;gps_code;iata_code;local_code;home_link;wikipedia_link;keywords
26549;VIBY;medium_airport;Bareilly Air Force Station;2,84221E+11;7,94508E+15;580;AS;IN;IN-UP;Bareilly;no;VIBY;BEK;;;https://en.wikipedia.org/wiki/Trishul_Air-base;Trishul Air Base
26550;VICG;medium_airport;Chandigarh International Airport;306735;76788498;1012;AS;IN;IN-CH;Chandigarh;yes;VICG;IXC;;;https://en.wikipedia.org/wiki/Chandigarh_Airport;Chandigarh Air Force Station
26551;VICX;medium_airport;Kanpur Airport;26404301;80410103;410;AS;IN;IN-UP;Kanpur;yes;VECX;KNU;;;https://en.wikipedia.org/wiki/Kanpur_Airport;VICX, Ganesh Shankar Vidyarthi Airport, Chakeri Air Force Station
26552;VIDD;medium_airport;Safdarjung Airport;28585453;77203563;705;AS;IN;IN-DL;New Delhi;no;VIDD;;;;https://en.wikipedia.org/wiki/Safdarjung_Airport;
26554;VIDN;medium_airport;Dehradun Jolly Grant Airport;30189243;78176651;1831;AS;IN;IN-UT;Dehradun (Jauligrant);yes;VIDN;DED;;http://aai.aero/allAirports/dehradun_generalinfo.jsp;https://en.wikipedia.org/wiki/Jolly_Grant_Airport;Jauligrant, Jolly Grant
26555;VIDP;large_airport;Indira Gandhi International Airport;2855563;7709519;777;AS;IN;IN-DL;New Delhi;yes;VIDP;DEL;;http://www.newdelhiairport.in/;https://en.wikipedia.org/wiki/Indira_Gandhi_International_Airport;Palam Air Force Station
26557;VIGG;medium_airport;Kangra Airport;321651;76263397;2525;AS;IN;IN-HP;Gaggal;yes;VIGG;DHM;;;;
26558;VIGR;medium_airport;Gwalior Airport;2,62933E+15;7,82278E+15;617;AS;IN;IN-MP;Gwalior;yes;VIGR;GWL;;;https://en.wikipedia.org/wiki/Gwalior_Airport;Maharajpur Air Force Station
26559;VIHR;medium_airport;Hissar Airport;2,91794E+16;7,57553E+15;700;AS;IN;IN-HR;;no;VIHR;HSS;;;;
26562;VIJO;medium_airport;Jodhpur Airport;2,62511E+16;7,30489E+15;717;AS;IN;IN-RJ;Jodhpur;yes;VIJO;JDH;;;https://en.wikipedia.org/wiki/Jodhpur_Airport;Jodhpur Air Force Station
26563;VIJP;medium_airport;Jaipur International Airport;268242;75812202;1263;AS;IN;IN-RJ;Jaipur;yes;VIJP;JAI;;https://www.jaipurairport.com/;https://en.wikipedia.org/wiki/Jaipur_International_Airport;
26564;VIJR;medium_airport;Jaisalmer Airport;2,68887E+16;7,0865E+15;751;AS;IN;IN-RJ;;no;VIJR;JSA;;;https://en.wikipedia.org/wiki/Jaisalmer_Airport;Jaisalmer Air Force Station
26565;VIJU;medium_airport;Jammu Airport;32688849;74838152;996;AS;IN;IN-JK;Jammu;yes;VIJU;IXJ;;;https://en.wikipedia.org/wiki/Jammu_Airport;Satwari Airport
327453;VIKG;medium_airport;Kishangarh Airport Ajmer;26591007;74812956;;AS;IN;IN-RJ;Ajmer (Kishangarh);yes;VIKG;KQH;;;https://en.wikipedia.org/wiki/Kishangarh_Airport;
26567;VIKO;medium_airport;Kota Airport;25160200119;7,58456E+15;896;AS;IN;IN-RJ;Kota;no;VIKO;KTU;;;https://en.wikipedia.org/wiki/Kota_Airport;
26568;VILD;medium_airport;Ludhiana Airport;3,08547E+16;7,59526E+15;834;AS;IN;IN-PB;;no;VILD;LUH;;;https://en.wikipedia.org/wiki/Sahnewal_Airport;
26569;VILH;medium_airport;Leh Kushok Bakula Rimpochee Airport;34135899;77546501;10682;AS;IN;IN-LA;Leh;yes;VILH;IXL;;http://airportsindia.org.in/allAirports/leh_generalinfo.jsp;https://en.wikipedia.org/wiki/Leh_Kushok_Bakula_Rimpochee_Airport;Leh Air Force Station
26570;VILK;medium_airport;Chaudhary Charan Singh International Airport;2,67606E+11;8,08893E+11;410;AS;IN;IN-UP;Lucknow;yes;VILK;LKO;;http://aai.aero/allAirports/lucknow_generalinfo.jsp;https://en.wikipedia.org/wiki/Amausi_Airport;Amausi International Airport
26571;VIPK;medium_airport;Pathankot Airport;32233611;75634444;1017;AS;IN;IN-PB;Pathankot;yes;VIPK;IXP;;;https://en.wikipedia.org/wiki/Pathankot_Airport;
26573;VIPT;medium_airport;Pantnagar Airport;290334;79473701;769;AS;IN;IN-UP;Pantnagar;yes;VIPT;PGH;;;;Panthnagar
26575;VISA;medium_airport;Sirsa Air Force Station;2,95606E+15;7,50061E+13;650;AS;IN;IN-HR;;no;VISA;;;;;
26578;VISR;medium_airport;Sheikh ul Alam International Airport;33987099;747742;5429;AS;IN;IN-JK;Srinagar;yes;VISR;SXR;;;https://en.wikipedia.org/wiki/Srinagar_Airport;Srinagar Air Force Station
26581;VIUX;medium_airport;Udhampur Air Force Station;32902152;75155709;2066;AS;IN;IN-JK;Udhampur;no;VIUX;;;;;
26583;VLLB;medium_airport;Luang Phabang International Airport;1,98973E+16;1,02161E+16;955;AS;LA;LA-LP;Luang Phabang;yes;VLLB;LPQ;;;https://en.wikipedia.org/wiki/Luang_Prabang_International_Airport;
26584;VLPS;medium_airport;Pakse International Airport;1,51321E+16;1,05781E+16;351;AS;LA;LA-CH;Pakse;yes;VLPS;PKZ;;;https://en.wikipedia.org/wiki/Pakse_Airport;
26586;VLSK;medium_airport;Savannakhet Airport;1,65566E+15;1,0476E+16;509;AS;LA;LA-SV;;no;VLSK;ZVK;;;https://en.wikipedia.org/wiki/Savannakhet_Airport;
26587;VLSN;medium_airport;Sam Neua Airport;2,04184E+16;1,04067E+16;3281;AS;LA;LA-HO;;no;VLSN;NEU;;;;
26588;VLVT;medium_airport;Wattay International Airport;1,79883E+16;10256300354;564;AS;LA;LA-VT;Vientiane;yes;VLVT;VTE;;http://www.vientianeairport.com/;https://en.wikipedia.org/wiki/Wattay_International_Airport;
41567;VMI;medium_airport;Aeropuerto Nacional Dr. Juan Plate;-22160073;-57943633;280;SA;PY;PY-1;Puerto Vallemi;no;;VMI;;;https://en.wikipedia.org/wiki/Dr._Juan_Plate_Airport;
26589;VMMC;large_airport;Macau International Airport;22149599;113592003;20;AS;MO;MO-CAR;Nossa Senhora do Carmo;yes;VMMC;MFM;;http://www.macau-airport.gov.mo/en/index.php;https://en.wikipedia.org/wiki/Macau_International_Airport;??????
35144;VN-0001;medium_airport;Dong Hoi Airport;17515;106590556;59;AS;VN;VN-NC;Dong Hoi;yes;VVDH;VDH;;;https://en.wikipedia.org/wiki/Dong_Hoi_Airport;
506042;VN-0055;medium_airport;TK88;-5;-17;;AS;VN;VN-CH;;no;;;;;;
26593;VNBW;medium_airport;Gautam Buddha International Airport;27505328;83412594;358;AS;NP;NP-P5;Siddharthanagar (Bhairahawa);yes;VNBW;BWA;;;https://en.wikipedia.org/wiki/Gautam_Buddha_Airport;Bhairahawa Airport
26595;VNJP;medium_airport;Janakpur Airport;26708799;85922401;256;AS;NP;NP-P2;Janakpur;yes;VNJP;JKR;;;https://en.wikipedia.org/wiki/Janakpur_Airport;
26596;VNKT;large_airport;Tribhuvan International Airport;276966;853591;4390;AS;NP;NP-P3;Kathmandu;yes;VNKT;KTM;;http://www.tiairport.com.np/index.php;https://en.wikipedia.org/wiki/Tribhuvan_International_Airport;gaucharan
26597;VNNG;medium_airport;Nepalgunj Airport;281036;81667;540;AS;NP;NP-P5;Nepalgunj;yes;VNNG;KEP;;;https://en.wikipedia.org/wiki/Nepalgunj_Airport;
26598;VNPK;medium_airport;Pokhara Airport;2,82009E+16;8,39821E+15;2712;AS;NP;NP-P4;Pokhara;yes;VNPK;PKR;;;https://en.wikipedia.org/wiki/Pokhara_Airport;
308293;VNTJ;medium_airport;Taplejung Airport;273509;8769525;7990;AS;NP;NP-P1;Taplejung;yes;VNTJ;TPJ;;;https://en.wikipedia.org/wiki/Taplejung_Airport;Suketar Airport
26600;VNVT;medium_airport;Biratnagar Airport;2,64815E+15;8,7264E+15;236;AS;NP;NP-P1;Biratnagar;yes;VNVT;BIR;;;https://en.wikipedia.org/wiki/Biratnagar_Airport;
3341;VO55;medium_airport;Murod Kond Airport;18411501;76464699;2136;AS;IN;IN-MM;Latur;yes;VALT;LTU;;;https://en.wikipedia.org/wiki/Latur_Airport;
3343;VO94;medium_airport;Campbell Bay Airport / INS Baaz;701304;93922798;16;AS;IN;IN-AN;Campbell Bay;no;VOBX;;;;;VO94
26602;VOAT;medium_airport;Agatti Airport;108237;72176003;14;AS;IN;IN-LD;Agatti;yes;VOAT;AGX;;;https://en.wikipedia.org/wiki/Agatti_Aerodrome;
26603;VOBG;medium_airport;HAL Airport;1295;77668198;2912;AS;IN;IN-KA;Bangalore;no;VOBG;;;;https://en.wikipedia.org/wiki/HAL_Bangalore_International_Airport;Bengaluru, Hindustan Airport, HAL Airport, Hindustan Aeronautics
26604;VOBI;medium_airport;Bellary Airport;1,51628E+16;7,68828E+15;30;AS;IN;IN-KA;Bellary;no;VOBI;BEP;;;https://en.wikipedia.org/wiki/Bellary_Airport;Jindal Vijayanagar, Vijaynagar
35145;VOBL;large_airport;Kempegowda International Airport;131979;77706299;3000;AS;IN;IN-KA;Bangalore;yes;VOBL;BLR;;http://www.bengaluruairport.com/home/home.jspx;https://en.wikipedia.org/wiki/Kempegowda_International_Airport;
26605;VOBR;medium_airport;Bidar Airport / Bidar Air Force Station;179081;77487099;2178;AS;IN;IN-KA;Bidar;no;VOBR;IXX;;;https://en.wikipedia.org/wiki/Bidar_Airport;
26606;VOBZ;medium_airport;Vijayawada Airport;16530399;80796799;82;AS;IN;IN-AP;Gannavaram;yes;VOBZ;VGA;;https://www.aai.aero/en/airports/vijayawada;https://en.wikipedia.org/wiki/Vijayawada_Airport;
26607;VOCB;medium_airport;Coimbatore International Airport;11029999733;7,70434E+11;1324;AS;IN;IN-TN;Coimbatore;yes;VOCB;CJB;;http://www.airportsindia.org.in/allAirports/coimbatore_generalinfo.jsp;https://en.wikipedia.org/wiki/Coimbatore_Airport;
26609;VOCI;large_airport;Cochin International Airport;10152;76401901;30;AS;IN;IN-KL;Kochi;yes;VOCI;COK;;http://www.cial.aero/;https://en.wikipedia.org/wiki/Cochin_International_Airport;Cochin
26610;VOCL;medium_airport;Calicut International Airport;111368;75955299;342;AS;IN;IN-KL;Calicut;yes;VOCL;CCJ;;;https://en.wikipedia.org/wiki/Calicut_International_Airport;
26611;VOCP;medium_airport;Kadapa Airport;14513154;78769183;430;AS;IN;IN-AP;Kadapa;yes;VOCP;CDP;;;https://en.wikipedia.org/wiki/Kadapa_Airport;Cuddapah
26612;VOCX;medium_airport;Car Nicobar Air Force Base;9153056;92819273;5;AS;IN;IN-AN;IAF Camp;no;VOCX;CBD;;;https://en.wikipedia.org/wiki/Car_Nicobar_Air_Force_Base;Carnicobar
26613;VODG;medium_airport;Dundigul Air Force Academy;17627199173;7,84034E+11;2013;AS;IN;IN-TG;Hyderabad;no;VODG;;;;https://en.wikipedia.org/wiki/Dundigul_Air_Force_Academy;
35141;VOHS;large_airport;Rajiv Gandhi International Airport;17231318;78429855;2024;AS;IN;IN-TG;Hyderabad;yes;VOHS;HYD;;http://www.hyderabad.aero/;https://en.wikipedia.org/wiki/Rajiv_Gandhi_International_Airport;Shamshabad, Hyderabad
26615;VOHY;medium_airport;Begumpet Airport;174531;78467598;1742;AS;IN;IN-TG;Hyderabad;no;VOHY;BPM;;;https://en.wikipedia.org/wiki/Begumpet_Airport;Begumpet Air Force Station, HYD, Hyderabad Airport
329504;VOKN;medium_airport;Kannur International Airport;11918614;75547211;330;AS;IN;IN-KL;Kannur;yes;VOKN;CNN;;;https://en.wikipedia.org/wiki/Kannur_International_Airport;
340146;VOKU;medium_airport;Kurnool Airport;15716288;7816923;920;AS;IN;IN-AP;Orvakal;yes;VOKU;KJB;KJB;;https://en.wikipedia.org/wiki/Kurnool_Airport;Orvakal
26616;VOMD;medium_airport;Madurai Airport;9,83451E+11;7,80934E+15;459;AS;IN;IN-TN;Madurai;yes;VOMD;IXM;;http://www.airportsindia.org.in/allAirports/madurai_airpo_gi.jsp;https://en.wikipedia.org/wiki/Madurai_Airport;Madurai Air Force Station
26617;VOML;medium_airport;Mangalore International Airport;1,29613E+11;7,48901E+11;337;AS;IN;IN-KA;Mangalore;yes;VOML;IXE;;;https://en.wikipedia.org/wiki/Mangalore_International_Airport;Bajpe Airport
26618;VOMM;large_airport;Chennai International Airport;12990005;80169296;52;AS;IN;IN-TN;Chennai;yes;VOMM;MAA;;;https://en.wikipedia.org/wiki/Chennai_International_Airport;Madras
26620;VOPB;medium_airport;Veer Savarkar International Airport / INS Utkrosh;11641208;92729643;13;AS;IN;IN-AN;Port Blair;yes;VOPB;IXZ;;;https://en.wikipedia.org/wiki/Veer_Savarkar_International_Airport;Port Blair Airport, Port Blair Air Force Station
26621;VOPC;medium_airport;Pondicherry Airport;11968;79812;134;AS;IN;IN-PY;Puducherry (Pondicherry);yes;VOPC;PNY;;;https://en.wikipedia.org/wiki/Pondicherry_Airport;
26622;VOPN;medium_airport;Sri Sathya Sai Airport;1,41493E+11;7,77911E+11;1558;AS;IN;IN-AP;Puttaparthi;no;VOPN;PUT;;;https://en.wikipedia.org/wiki/Sri_Sathya_Sai_Airport;
26623;VORY;medium_airport;Rajahmundry Airport;17105799;81813204;151;AS;IN;IN-AP;Madhurapudi;yes;VORY;RJA;;http://aai.aero/allAirports/rajahmundry_generalinfo.jsp;https://en.wikipedia.org/wiki/Rajahmundry_Airport;
26624;VOSM;medium_airport;Salem Airport;1,17833E+12;7,80656E+12;1008;AS;IN;IN-TN;Salem;no;VOSM;SXV;;;https://en.wikipedia.org/wiki/Salem_Airport_(India);
26628;VOTR;medium_airport;Tiruchirappalli International Airport;10766223;7871774;288;AS;IN;IN-TN;Tiruchirappalli;yes;VOTR;TRZ;;;https://en.wikipedia.org/wiki/Tiruchirappalli_International_Airport;Trichy, Trichinopoly, RAF Kajamalai
26629;VOTV;large_airport;Trivandrum International Airport;8,48212E+11;7,69201E+11;15;AS;IN;IN-KL;Thiruvananthapuram;yes;VOTV;TRV;;;https://en.wikipedia.org/wiki/Trivandrum_International_Airport;Thiruvananthapuram International Airport, Trivandrum Air Force Station
308995;VQGP;medium_airport;Gelephu Airport;2688456;9046412;980;AS;BT;BT-31;Gelephu;no;VQGP;GLU;;;https://en.wikipedia.org/wiki/Gelephu_Airport;
26632;VQPR;medium_airport;Paro International Airport;274032;89424599;7364;AS;BT;BT-11;Paro;yes;VQPR;PBH;;;https://en.wikipedia.org/wiki/Paro_Airport;??????????????, paro gnam thang
335882;VRDA;medium_airport;Maafaru International Airport;5818394;73469181;6;AS;MV;MV-25;Noonu Atoll;yes;VRDA;NMF;;http://www.maafaruairport.com;https://en.wikipedia.org/wiki/Maafaru_International_Airport;
26633;VRMG;medium_airport;Gan International Airport;-693342;73155602;6;AS;MV;MV-01;Gan;yes;VRMG;GAN;MV;http://www.airports.com.mv/domestic/gan.htm;https://en.wikipedia.org/wiki/Gan_International_Airport;Gan Airport, Addu City, Maldives
26634;VRMH;medium_airport;Hanimaadhoo Airport;6,74423E+15;7,31705E+15;4;AS;MV;MV-23;Haa Dhaalu Atoll;yes;VRMH;HAQ;;;https://en.wikipedia.org/wiki/Hanimaadhoo_Airport;
26635;VRMK;medium_airport;Kadhdhoo Airport;1,85917E+16;7,35219E+15;4;AS;MV;MV-05;Kadhdhoo;yes;VRMK;KDO;;;https://en.wikipedia.org/wiki/Kadhdhoo_Airport;
26636;VRMM;large_airport;Malé International Airport;4,19183E+15;7,35291E+15;6;AS;MV;MV-MLE;Malé;yes;VRMM;MLE;;http://www.airports.com.mv/;https://en.wikipedia.org/wiki/Mal%C3%A9_International_Airport;
26637;VRMT;medium_airport;Kaadedhdhoo Airport;488131;72996902;2;AS;MV;MV-28;Huvadhu Atoll;yes;VRMT;KDM;;;https://en.wikipedia.org/wiki/Kaadedhdhoo_Domestic_Airport;
301316;VRMV;medium_airport;Villa Airport;3470556;72835833;6;AS;MV;MV-00;Maamigili;yes;VRMV;VAM;;;https://en.wikipedia.org/wiki/Maamigili_Airport;
26638;VTBD;large_airport;Don Mueang International Airport;1,39126E+11;1,00607E+11;9;AS;TH;TH-10;Bangkok;yes;VTBD;DMK;;http://www2.airportthai.co.th/airportnew/bangkok/index.asp?lang=en;https://en.wikipedia.org/wiki/Don_Mueang_International_Airport;Old Bangkok International Airport, Don Muang Royal Thai Air Force Base
26641;VTBK;medium_airport;Kamphaeng Saen Airport;1,4102E+11;9,99172E+11;30;AS;TH;TH-72;Nakhon Pathom;no;VTBK;KDT;;;;
26642;VTBL;medium_airport;Khok Kathiam Airport;1,48746E+11;1,00663E+11;123;AS;TH;TH-16;;no;VTBL;;;;;
26643;VTBO;medium_airport;Trat Airport;122746;102319;105;AS;TH;TH-23;Laem Ngop;yes;VTBO;TDX;;;https://en.wikipedia.org/wiki/Trat_Airport;
28118;VTBS;large_airport;Suvarnabhumi Airport;1,36811E+16;1,00747E+16;5;AS;TH;TH-10;Bangkok;yes;VTBS;BKK;;;https://en.wikipedia.org/wiki/Suvarnabhumi_Airport;
26645;VTBU;medium_airport;U-Tapao International Airport;1,26799E+16;1,01005E+16;42;AS;TH;TH-21;Rayong;yes;VTBU;UTP;;http://www.utapao.com/;https://en.wikipedia.org/wiki/U-Tapao_International_Airport;Utapao, U-Taphao, U-Tapao Royal Thai Navy Airfield
26647;VTCC;large_airport;Chiang Mai International Airport;1,87668E+16;98962600708;1036;AS;TH;TH-50;Chiang Mai;yes;VTCC;CNX;;;https://en.wikipedia.org/wiki/Chiang_Mai_International_Airport;
26648;VTCH;medium_airport;Mae Hong Son Airport;1,93013E+16;9,79758E+15;929;AS;TH;TH-58;;yes;VTCH;HGN;;;https://en.wikipedia.org/wiki/Mae_Hong_Son_Airport;
26649;VTCL;medium_airport;Lampang Airport;1,82709E+15;9,95042E+15;811;AS;TH;TH-52;;yes;VTCL;LPT;;;https://en.wikipedia.org/wiki/Lampang_Airport;
26650;VTCN;medium_airport;Nan Airport;1,88079E+16;1,00783E+16;685;AS;TH;TH-55;;yes;VTCN;NNT;;;https://en.wikipedia.org/wiki/Nan_Airport;
26651;VTCP;medium_airport;Phrae Airport;1,81322E+16;1,00165E+16;538;AS;TH;TH-54;;no;VTCP;PRH;;;;
26653;VTCT;medium_airport;Mae Fah Luang - Chiang Rai International Airport;19952299;99882896;1280;AS;TH;TH-57;Chiang Rai;yes;VTCT;CEI;;;https://en.wikipedia.org/wiki/Chiang_Rai_International_Airport;
26654;VTPB;medium_airport;Phetchabun Airport;1,6676E+11;1,01195E+11;450;AS;TH;TH-67;;yes;VTPB;PHY;;;https://en.wikipedia.org/wiki/Phetchabun_Airport;
26655;VTPH;medium_airport;Hua Hin Airport;1,26362E+11;99951499939;62;AS;TH;TH-76;Hua Hin;yes;VTPH;HHQ;;;https://en.wikipedia.org/wiki/Hua_Hin_Airport;
26656;VTPI;medium_airport;Takhli Airport;15277299881;10029599762;107;AS;TH;TH-60;;no;VTPI;TKH;;;https://en.wikipedia.org/wiki/Takhli_Royal_Thai_Air_Force_Base;
26658;VTPM;medium_airport;Mae Sot Airport;1,66999E+16;9,85451E+15;690;AS;TH;TH-63;;yes;VTPM;MAQ;;;https://en.wikipedia.org/wiki/Mae_Sot_Airport;
26660;VTPO;medium_airport;Sukhothai Airport;1,7238E+16;9,98182E+15;179;AS;TH;TH-64;;yes;VTPO;THS;;;https://en.wikipedia.org/wiki/Sukhothai_Airport;
26661;VTPP;medium_airport;Phitsanulok Airport;1,67829E+16;1,00279E+16;154;AS;TH;TH-65;;yes;VTPP;PHS;;;https://en.wikipedia.org/wiki/Phitsanulok_Airport;
26662;VTPT;medium_airport;Tak Airport;1,6896E+16;9,92533E+15;478;AS;TH;TH-63;;no;VTPT;TKT;;;;
26665;VTSB;medium_airport;Surat Thani Airport;9,1326E+11;99135597229;20;AS;TH;TH-84;Surat Thani;yes;VTSB;URT;;;https://en.wikipedia.org/wiki/Surat_Thani_Airport;
26666;VTSC;medium_airport;Narathiwat Airport;6,51992E+16;1,01743E+16;16;AS;TH;TH-96;;yes;VTSC;NAW;;;https://en.wikipedia.org/wiki/Narathiwat_Airport;
26667;VTSE;medium_airport;Chumphon Airport;107112;99361702;18;AS;TH;TH-86;Chumphon;yes;VTSE;CJM;;;https://en.wikipedia.org/wiki/Chumphon_Airport;
26668;VTSF;medium_airport;Nakhon Si Thammarat Airport;8,53962E+15;9,99447E+14;13;AS;TH;TH-80;Nakhon Si Thammarat;yes;VTSF;NST;;;https://en.wikipedia.org/wiki/Nakhon_Si_Thammarat_Airport;????????????????????????
26669;VTSG;medium_airport;Krabi Airport;8,09912E+11;9,89862E+11;82;AS;TH;TH-81;Krabi;yes;VTSG;KBV;;;https://en.wikipedia.org/wiki/Krabi_Airport;
26670;VTSH;medium_airport;Songkhla Airport;7,18656E+15;1,00608E+16;12;AS;TH;TH-90;;no;VTSH;SGZ;;;;
26671;VTSK;medium_airport;Pattani Airport;6,78546E+15;1,01154E+16;8;AS;TH;TH-94;;no;VTSK;PAN;;;;
26672;VTSM;medium_airport;Samui Airport;954779;100061996;64;AS;TH;TH-84;Na Thon (Ko Samui Island);yes;VTSM;USM;;http://www.samuiairportonline.com;https://en.wikipedia.org/wiki/Samui_Airport;
26673;VTSN;medium_airport;Cha Eian Airport;8,47115E+11;9,99556E+11;44;AS;TH;TH-80;Nakhon Si Thammarat;no;VTSN;;;;https://en.wikipedia.org/wiki/Cha_Eian_Airport;NST
26674;VTSP;large_airport;Phuket International Airport;81132;98316902;82;AS;TH;TH-83;Phuket;yes;VTSP;HKT;;;https://en.wikipedia.org/wiki/Phuket_International_Airport;
26675;VTSR;medium_airport;Ranong Airport;977762;98585503;57;AS;TH;TH-85;Ranong;yes;VTSR;UNN;;;https://en.wikipedia.org/wiki/Ranong_Airport;
26676;VTSS;medium_airport;Hat Yai International Airport;6,93321E+11;1,00393E+11;90;AS;TH;TH-90;Hat Yai;yes;VTSS;HDY;;;https://en.wikipedia.org/wiki/Hat_Yai_International_Airport;
26677;VTST;medium_airport;Trang Airport;750874;996166;67;AS;TH;TH-92;Trang;yes;VTST;TST;;;https://en.wikipedia.org/wiki/Trang_Airport;
26678;VTUD;medium_airport;Udon Thani Airport;1,73864E+16;1,02788E+11;579;AS;TH;TH-41;Udon Thani;yes;VTUD;UTH;;http://www.udonthaniairport.com/;https://en.wikipedia.org/wiki/Udon_Thani_International_Airport;
26679;VTUI;medium_airport;Sakon Nakhon Airport;1,71951E+16;1,04119E+16;529;AS;TH;TH-47;;yes;VTUI;SNO;;;https://en.wikipedia.org/wiki/Sakon_Nakhon_Airport;
26680;VTUJ;medium_airport;Surin Airport;1,48683E+13;1,03498E+13;478;AS;TH;TH-32;Surin;yes;VTUJ;PXR;;;https://en.wikipedia.org/wiki/Surin_Airport;Surin Bhakdi Airport
26681;VTUK;medium_airport;Khon Kaen Airport;1,64666E+16;1,02784E+11;670;AS;TH;TH-40;Khon Kaen;yes;VTUK;KKC;;;https://en.wikipedia.org/wiki/Khon_Kaen_Airport;
26682;VTUL;medium_airport;Loei Airport;1,74391E+15;1,01722E+16;860;AS;TH;TH-42;;yes;VTUL;LOE;;;https://en.wikipedia.org/wiki/Loei_Airport;
26684;VTUO;medium_airport;Buri Ram Airport;1,52295E+16;1,03253E+16;590;AS;TH;TH-31;;yes;VTUO;BFV;;;https://en.wikipedia.org/wiki/Buriram_Airport;
26685;VTUQ;medium_airport;Nakhon Ratchasima Airport;149495;102313004;765;AS;TH;TH-30;Chaloem Phra Kiat;no;VTUQ;NAK;;;https://en.wikipedia.org/wiki/Nakhon_Ratchasima_Airport;
26687;VTUU;medium_airport;Ubon Ratchathani Airport;1,52513E+11;1,0487E+11;406;AS;TH;TH-34;Ubon Ratchathani;yes;VTUU;UBP;;;https://en.wikipedia.org/wiki/Ubon_Ratchathani_Airport;
26688;VTUV;medium_airport;Roi Et Airport;1,61168E+15;1,03774E+16;451;AS;TH;TH-45;;yes;VTUV;ROI;;;https://en.wikipedia.org/wiki/Roi_Et_Airport;
26689;VTUW;medium_airport;Nakhon Phanom Airport;17383801;104642998;587;AS;TH;TH-48;Nakhon Phanom;yes;VTUW;KOP;;;https://en.wikipedia.org/wiki/Nakhon_Phanom_Airport;
26690;VVBM;medium_airport;Buon Ma Thuot Airport;12668299675;1,0812E+11;1729;AS;VN;VN-CH;Buon Ma Thuot;yes;VVBM;BMV;;;https://en.wikipedia.org/wiki/Buon_Ma_Thuot_Airport;
26692;VVCI;medium_airport;Cat Bi International Airport;2081686;106722994;6;AS;VN;VN-RRD;Haiphong (Hai An);yes;VVCI;HPH;;;https://en.wikipedia.org/wiki/Cat_Bi_Airport;Catbi Airport
301824;VVCM;medium_airport;Cà Mau Airport;9177667;105177778;6;AS;VN;VN-SW;Ca Mau City;yes;VVCM;CAH;;;https://en.wikipedia.org/wiki/C%C3%A0_Mau_Airport;Moranc Airfield, Quan Long Airport
26693;VVCR;medium_airport;Cam Ranh International Airport / Cam Ranh Air Base;119982;109219002;40;AS;VN;VN-SCC;Cam Ranh;yes;VVCR;CXR;;;https://en.wikipedia.org/wiki/Cam_Ranh_International_Airport;
26694;VVCS;medium_airport;Con Dao Airport;873183;106633003;20;AS;VN;VN-SE;Con Dao;yes;VVCS;VCS;;;https://en.wikipedia.org/wiki/Con_Dao_Airport;Conson Airport
26695;VVCT;medium_airport;Can Tho International Airport;100851;105711998;9;AS;VN;VN-SW;Can Tho;yes;VVCT;VCA;;;https://en.wikipedia.org/wiki/Can_Tho_International_Airport;Binh Thuy Air Base, Trà Nóc Airport
26696;VVDB;medium_airport;Dien Bien Phu Airport;2,13975E+11;1,03008E+11;1611;AS;VN;VN-NW;Dien Bien Phu;yes;VVDB;DIN;;;https://en.wikipedia.org/wiki/Dien_Bien_Phu_Airport;
30923;VVDL;medium_airport;Lien Khuong Airport;1175;108366997;3156;AS;VN;VN-CH;Da Lat;yes;VVDL;DLI;;;https://en.wikipedia.org/wiki/Lien_Khuong_Airport;Lienkhang
26697;VVDN;medium_airport;Da Nang International Airport;160439;108198997;33;AS;VN;VN-SCC;Da Nang;yes;VVDN;DAD;;;https://en.wikipedia.org/wiki/Da_Nang_International_Airport;Danang, C?ng Hàng không Qu?c t? ?à N?ng
26698;VVGL;medium_airport;Gia Lam Air Base;21040501;105886002;50;AS;VN;VN-RRD;Hanoi  (Long Bien);no;VVGL;;;;https://en.wikipedia.org/wiki/Gia_Lam_Airbase;
